Local time,Ask,Bid,AskVolume,BidVolume
10.06.2016 10:00:33.466 GMT+0100,6149.13,6148.5,0,0.0001
10.06.2016 10:00:34.257 GMT+0100,6149.1,6148.5,0,0.0001
10.06.2016 10:00:34.677 GMT+0100,6149.09,6148.5,0,0.0001
10.06.2016 10:00:35.007 GMT+0100,6149.08,6148.5,0,0.0001
10.06.2016 10:00:38.354 GMT+0100,6149.16,6148.5,0,0.0001
10.06.2016 10:00:38.536 GMT+0100,6149.18,6148.5,0,0.0001
10.06.2016 10:00:39.231 GMT+0100,6149.43,6148.5,0,0.0001
10.06.2016 10:00:39.526 GMT+0100,6149.42,6148.5,0,0.0001
10.06.2016 10:00:40.076 GMT+0100,6149.38,6148.5,0,0.0001
10.06.2016 10:00:40.516 GMT+0100,6149.36,6148.5,0,0.0001
10.06.2016 10:00:40.806 GMT+0100,6149.38,6148.5,0,0.0001
10.06.2016 10:00:41.616 GMT+0100,6149.43,6148.5,0,0.0001
10.06.2016 10:00:42.056 GMT+0100,6149.4,6148.5,0,0.0001
10.06.2016 10:00:42.404 GMT+0100,6149.36,6148.5,0,0.0001
10.06.2016 10:00:42.454 GMT+0100,6149.36,6148.36,0,0.0009
10.06.2016 10:00:42.606 GMT+0100,6149.58,6148.58,0,0.0009
10.06.2016 10:00:42.909 GMT+0100,6149.6,6148.6,0,0.0009
10.06.2016 10:00:43.795 GMT+0100,6149.62,6148.62,0,0.0009
10.06.2016 10:00:43.845 GMT+0100,6149.61,6148.61,0,0.0009
10.06.2016 10:00:44.476 GMT+0100,6149.6,6148.6,0,0.0009
10.06.2016 10:00:44.696 GMT+0100,6149.59,6148.59,0,0.0009
10.06.2016 10:00:48.518 GMT+0100,6149.59,6149.297,0,0.0003
10.06.2016 10:00:48.618 GMT+0100,6149.59,6148.8,0,0.0003
10.06.2016 10:00:48.838 GMT+0100,6149.56,6148.8,0,0.0003
10.06.2016 10:00:48.986 GMT+0100,6148.67,6148,0,0.0001
10.06.2016 10:00:49.220 GMT+0100,6148.67,6148.3,0,0.0003
10.06.2016 10:00:49.523 GMT+0100,6148.57,6148.257,0,0.0003
10.06.2016 10:00:49.756 GMT+0100,6148.22,6147.4,0,0.0001
10.06.2016 10:00:50.198 GMT+0100,6148.2,6147.4,0,0.0001
10.06.2016 10:00:50.526 GMT+0100,6148.2,6148,0,0.0003
10.06.2016 10:00:50.576 GMT+0100,6147.98,6147.4,0,0.0001
10.06.2016 10:00:50.851 GMT+0100,6147.98,6147.1,0,0.0001
10.06.2016 10:00:51.228 GMT+0100,6148.08,6147.8,0,0.0003
10.06.2016 10:00:51.846 GMT+0100,6147.98,6147.76,0,0.0003
10.06.2016 10:00:52.358 GMT+0100,6147.98,6146.98,0.0005,0.0002
10.06.2016 10:00:52.612 GMT+0100,6147.97,6146.97,0.0005,0.0002
10.06.2016 10:00:52.761 GMT+0100,6147.97,6146.97,0.0005,0.0002
10.06.2016 10:00:52.836 GMT+0100,6146.85,6146.717,0,0.0003
10.06.2016 10:00:52.946 GMT+0100,6146.86,6146.72,0,0.0003
10.06.2016 10:00:53.827 GMT+0100,6146.85,6146.717,0,0.0003
10.06.2016 10:00:54.184 GMT+0100,6146.9,6146.8,0,0.0001
10.06.2016 10:00:54.479 GMT+0100,6146.9,6146.5,0,0.0001
10.06.2016 10:00:54.867 GMT+0100,6147.42,6146.5,0,0.0001
10.06.2016 10:00:54.926 GMT+0100,6147.53,6146.53,0,0.0009
10.06.2016 10:00:55.239 GMT+0100,6147.53,6147.277,0,0.0003
10.06.2016 10:00:55.339 GMT+0100,6147.45,6146.5,0,0.0001
10.06.2016 10:00:55.782 GMT+0100,6147.52,6146.52,0,0.0009
10.06.2016 10:00:56.292 GMT+0100,6147.51,6146.51,0,0.0009
10.06.2016 10:00:56.466 GMT+0100,6147.52,6146.52,0,0.0009
10.06.2016 10:00:56.686 GMT+0100,6147.51,6146.51,0,0.0009
10.06.2016 10:00:57.016 GMT+0100,6148.27,6147.27,0,0.0009
10.06.2016 10:00:57.236 GMT+0100,6148.24,6147.24,0,0.0009
10.06.2016 10:00:57.287 GMT+0100,6148.24,6147.24,0,0.0009
10.06.2016 10:00:57.457 GMT+0100,6148.26,6147.26,0,0.0009
10.06.2016 10:00:57.786 GMT+0100,6148.29,6147.29,0,0.0009
10.06.2016 10:00:58.006 GMT+0100,6148.27,6147.27,0,0.0009
10.06.2016 10:00:59.195 GMT+0100,6148.28,6147.28,0,0.0009
10.06.2016 10:00:59.444 GMT+0100,6148.26,6147.26,0,0.0009
10.06.2016 10:00:59.986 GMT+0100,6148.28,6147.28,0,0.0009
10.06.2016 10:01:00.568 GMT+0100,6148.35,6147.35,0,0.0009
10.06.2016 10:01:00.626 GMT+0100,6148.24,6147.24,0,0.0009
10.06.2016 10:01:01.650 GMT+0100,6148.25,6147.25,0,0.0009
10.06.2016 10:01:02.186 GMT+0100,6148.24,6147.24,0,0.0009
10.06.2016 10:01:03.506 GMT+0100,6148.23,6147.23,0,0.0009
10.06.2016 10:01:04.826 GMT+0100,6148.24,6147.24,0,0.0009
10.06.2016 10:01:05.168 GMT+0100,6148.23,6147.23,0,0.0009
10.06.2016 10:01:05.486 GMT+0100,6147.84,6147.713,0,0.0003
10.06.2016 10:01:05.904 GMT+0100,6147.85,6147.683,0,0.0003
10.06.2016 10:01:06.036 GMT+0100,6147.87,6147.69,0,0.0003
10.06.2016 10:01:06.366 GMT+0100,6147.85,6147.683,0,0.0003
10.06.2016 10:01:06.560 GMT+0100,6147.85,6147.3,0,0.0003
10.06.2016 10:01:06.611 GMT+0100,6147.5,6147.3,0,0.0003
10.06.2016 10:01:06.962 GMT+0100,6147.5,6146.9,0,0.0001
10.06.2016 10:01:07.026 GMT+0100,6147.57,6146.9,0,0.0001
10.06.2016 10:01:07.122 GMT+0100,6147.57,6146.57,0,0.0009
10.06.2016 10:01:07.555 GMT+0100,6147.8,6146.8,0,0.0009
10.06.2016 10:01:07.605 GMT+0100,6147.79,6146.79,0,0.0009
10.06.2016 10:01:07.906 GMT+0100,6147.97,6146.97,0,0.0009
10.06.2016 10:01:08.456 GMT+0100,6147.91,6146.91,0,0.0009
10.06.2016 10:01:08.676 GMT+0100,6147.88,6146.88,0,0.0009
10.06.2016 10:01:08.896 GMT+0100,6147.9,6146.9,0,0.0009
10.06.2016 10:01:09.666 GMT+0100,6147.85,6146.85,0,0.0009
10.06.2016 10:01:09.851 GMT+0100,6147.85,6147,0,0.0001
10.06.2016 10:01:09.902 GMT+0100,6148.11,6147.11,0,0.0009
10.06.2016 10:01:10.548 GMT+0100,6148.07,6147.07,0,0.0009
10.06.2016 10:01:11.096 GMT+0100,6148.09,6147.09,0,0.0009
10.06.2016 10:01:12.915 GMT+0100,6148.1,6147.1,0,0.0009
10.06.2016 10:01:13.296 GMT+0100,6148.09,6147.09,0,0.0009
10.06.2016 10:01:17.916 GMT+0100,6148.1,6147.1,0,0.0009
10.06.2016 10:01:18.796 GMT+0100,6148.13,6147.13,0,0.0009
10.06.2016 10:01:19.141 GMT+0100,6148.19,6147.19,0,0.0009
10.06.2016 10:01:20.116 GMT+0100,6148.2,6147.2,0,0.0009
10.06.2016 10:01:20.336 GMT+0100,6148.19,6147.19,0,0.0009
10.06.2016 10:01:20.775 GMT+0100,6148.18,6147.18,0,0.0009
10.06.2016 10:01:20.886 GMT+0100,6148.16,6147.16,0,0.0009
10.06.2016 10:01:22.340 GMT+0100,6148.58,6147.58,0,0.0009
10.06.2016 10:01:22.489 GMT+0100,6148.58,6147.58,0,0.0009
10.06.2016 10:01:23.217 GMT+0100,6148.57,6147.57,0,0.0009
10.06.2016 10:01:23.893 GMT+0100,6148.57,6147.57,0,0.0009
10.06.2016 10:01:24.395 GMT+0100,6148.32,6148.173,0,0.0003
10.06.2016 10:01:24.652 GMT+0100,6148.27,6147.4,0,0.0001
10.06.2016 10:01:25.506 GMT+0100,6148.29,6147.4,0,0.0001
10.06.2016 10:01:25.860 GMT+0100,6148.31,6147.4,0,0.0001
10.06.2016 10:01:26.165 GMT+0100,6148.3,6147.4,0,0.0001
10.06.2016 10:01:26.715 GMT+0100,6148.27,6147.4,0,0.0001
10.06.2016 10:01:27.486 GMT+0100,6148.24,6147.4,0,0.0001
10.06.2016 10:01:28.916 GMT+0100,6148.23,6147.4,0,0.0001
10.06.2016 10:01:29.245 GMT+0100,6148.22,6147.4,0,0.0001
10.06.2016 10:01:30.064 GMT+0100,6148.21,6147.8,0,0.0003
10.06.2016 10:01:30.785 GMT+0100,6147.98,6147.76,0,0.0003
10.06.2016 10:01:30.896 GMT+0100,6148.02,6147.773,0,0.0003
10.06.2016 10:01:31.226 GMT+0100,6147.99,6147.763,0,0.0003
10.06.2016 10:01:31.507 GMT+0100,6147.99,6147,0,0.0001
10.06.2016 10:01:31.558 GMT+0100,6148,6147,0,0.0013
10.06.2016 10:01:31.886 GMT+0100,6147.99,6147,0,0.0001
10.06.2016 10:01:32.545 GMT+0100,6147.97,6147,0,0.0001
10.06.2016 10:01:32.917 GMT+0100,6147.96,6147,0,0.0001
10.06.2016 10:01:33.316 GMT+0100,6147.98,6147,0,0.0001
10.06.2016 10:01:33.536 GMT+0100,6147.96,6147,0,0.0001
10.06.2016 10:01:33.756 GMT+0100,6147.98,6147,0,0.0001
10.06.2016 10:01:35.076 GMT+0100,6148,6147,0,0.0013
10.06.2016 10:01:35.735 GMT+0100,6148.02,6147.02,0,0.0009
10.06.2016 10:01:36.215 GMT+0100,6148.38,6147.38,0,0.0009
10.06.2016 10:01:36.265 GMT+0100,6148.38,6147.5,0,0.0001
10.06.2016 10:01:36.395 GMT+0100,6148.64,6147.64,0,0.0009
10.06.2016 10:01:36.726 GMT+0100,6148.65,6147.65,0,0.0009
10.06.2016 10:01:37.401 GMT+0100,6148.81,6147.81,0,0.0009
10.06.2016 10:01:37.715 GMT+0100,6148.78,6147.78,0,0.0009
10.06.2016 10:01:39.696 GMT+0100,6148.77,6147.77,0,0.0009
10.06.2016 10:01:39.831 GMT+0100,6148.77,6148.423,0,0.0003
10.06.2016 10:01:40.032 GMT+0100,6148.65,6148.3,0,0.0003
10.06.2016 10:01:40.133 GMT+0100,6148.65,6147.65,0,0.0009
10.06.2016 10:01:40.424 GMT+0100,6148.53,6147.53,0,0.0009
10.06.2016 10:01:40.475 GMT+0100,6148.62,6147.62,0,0.0009
10.06.2016 10:01:42.330 GMT+0100,6148.63,6147.63,0,0.0009
10.06.2016 10:01:42.886 GMT+0100,6148.66,6147.66,0,0.0009
10.06.2016 10:01:43.765 GMT+0100,6148.67,6147.67,0,0.0009
10.06.2016 10:01:45.241 GMT+0100,6148.67,6148.39,0,0.0003
10.06.2016 10:01:46.756 GMT+0100,6148.53,6148.277,0,0.0003
10.06.2016 10:01:47.258 GMT+0100,6148.6,6148.343,0,0.0003
10.06.2016 10:01:47.346 GMT+0100,6148.47,6147.5,0,0.0001
10.06.2016 10:01:47.396 GMT+0100,6148.47,6148.257,0,0.0003
10.06.2016 10:01:47.786 GMT+0100,6148.51,6148.27,0,0.0003
10.06.2016 10:01:48.006 GMT+0100,6148.45,6148.25,0,0.0003
10.06.2016 10:01:48.491 GMT+0100,6148.45,6147.5,0,0.0001
10.06.2016 10:01:48.541 GMT+0100,6148.44,6147.5,0,0.0001
10.06.2016 10:01:48.995 GMT+0100,6148.53,6148.277,0,0.0003
10.06.2016 10:01:49.323 GMT+0100,6148.6,6148.343,0,0.0003
10.06.2016 10:01:49.374 GMT+0100,6148.53,6148.277,0,0.0003
10.06.2016 10:01:49.435 GMT+0100,6148.42,6148.24,0,0.0003
10.06.2016 10:01:49.486 GMT+0100,6148.42,6147.5,0,0.0001
10.06.2016 10:01:51.195 GMT+0100,6148.39,6147.5,0,0.0001
10.06.2016 10:01:51.855 GMT+0100,6148.38,6147.5,0,0.0001
10.06.2016 10:01:52.735 GMT+0100,6148.39,6147.5,0,0.0001
10.06.2016 10:01:53.175 GMT+0100,6148.38,6147.5,0,0.0001
10.06.2016 10:01:54.065 GMT+0100,6148.35,6147.5,0,0.0001
10.06.2016 10:01:54.725 GMT+0100,6148.15,6147.5,0,0.0001
10.06.2016 10:01:54.945 GMT+0100,6148.35,6147.5,0,0.0001
10.06.2016 10:01:55.070 GMT+0100,6148.4,6148.217,0,0.0003
10.06.2016 10:01:55.386 GMT+0100,6148.6,6148.34,0,0.0003
10.06.2016 10:01:55.605 GMT+0100,6148.35,6147.5,0,0.0001
10.06.2016 10:01:55.926 GMT+0100,6148.35,6147.4,0,0.0001
10.06.2016 10:01:56.156 GMT+0100,6148.46,6147.46,0,0.0009
10.06.2016 10:01:56.763 GMT+0100,6148.46,6148.253,0,0.0003
10.06.2016 10:01:56.815 GMT+0100,6148.53,6148.277,0,0.0003
10.06.2016 10:01:56.874 GMT+0100,6148.53,6147.53,0,0.0009
10.06.2016 10:01:57.146 GMT+0100,6148.62,6147.62,0,0.0009
10.06.2016 10:01:57.579 GMT+0100,6148.59,6147.59,0,0.0009
10.06.2016 10:01:58.235 GMT+0100,6148.59,6147.59,0,0.0009
10.06.2016 10:01:58.465 GMT+0100,6148.43,6147.43,0,0.0009
10.06.2016 10:01:58.795 GMT+0100,6148.45,6147.45,0,0.0009
10.06.2016 10:01:59.675 GMT+0100,6148.46,6147.46,0,0.0009
10.06.2016 10:02:00.140 GMT+0100,6148.46,6147.5,0,0.0001
10.06.2016 10:02:00.412 GMT+0100,6148.46,6148.253,0,0.0003
10.06.2016 10:02:00.463 GMT+0100,6148.51,6148.27,0,0.0003
10.06.2016 10:02:00.743 GMT+0100,6148.51,6148.237,0,0.0003
10.06.2016 10:02:01.105 GMT+0100,6148.48,6147.48,0,0.0009
10.06.2016 10:02:01.435 GMT+0100,6148.5,6147.5,0,0.0009
10.06.2016 10:02:01.661 GMT+0100,6148.5,6147.5,0,0.0013
10.06.2016 10:02:01.730 GMT+0100,6148.5,6148.267,0,0.0003
10.06.2016 10:02:02.147 GMT+0100,6148.51,6148.237,0,0.0003
10.06.2016 10:02:02.425 GMT+0100,6148.49,6147.49,0,0.0009
10.06.2016 10:02:03.351 GMT+0100,6148.49,6147.5,0,0.0001
10.06.2016 10:02:03.636 GMT+0100,6148.5,6147.5,0,0.0013
10.06.2016 10:02:03.856 GMT+0100,6148.67,6147.67,0,0.0009
10.06.2016 10:02:04.195 GMT+0100,6148.65,6147.65,0,0.0009
10.06.2016 10:02:05.078 GMT+0100,6148.72,6147.72,0,0.0009
10.06.2016 10:02:05.515 GMT+0100,6148.73,6147.73,0,0.0009
10.06.2016 10:02:07.055 GMT+0100,6148.72,6147.72,0,0.0009
10.06.2016 10:02:09.365 GMT+0100,6148.73,6147.73,0,0.0009
10.06.2016 10:02:09.805 GMT+0100,6148.76,6147.76,0,0.0009
10.06.2016 10:02:10.135 GMT+0100,6148.81,6147.81,0,0.0009
10.06.2016 10:02:10.685 GMT+0100,6148.76,6147.76,0,0.0009
10.06.2016 10:02:11.015 GMT+0100,6148.77,6147.77,0,0.0009
10.06.2016 10:02:11.235 GMT+0100,6148.76,6147.76,0,0.0009
10.06.2016 10:02:11.565 GMT+0100,6148.77,6147.77,0,0.0009
10.06.2016 10:02:12.210 GMT+0100,6148.78,6147.78,0,0.0009
10.06.2016 10:02:13.545 GMT+0100,6148.77,6147.77,0,0.0009
10.06.2016 10:02:13.875 GMT+0100,6148.73,6147.73,0,0.0009
10.06.2016 10:02:14.511 GMT+0100,6148.73,6148.3,0,0.0003
10.06.2016 10:02:14.865 GMT+0100,6148.46,6147.5,0,0.0001
10.06.2016 10:02:15.085 GMT+0100,6148.49,6147.5,0,0.0001
10.06.2016 10:02:15.305 GMT+0100,6148.51,6147.51,0,0.0009
10.06.2016 10:02:15.771 GMT+0100,6148.49,6147.5,0,0.0001
10.06.2016 10:02:16.635 GMT+0100,6148.52,6147.52,0,0.0009
10.06.2016 10:02:16.965 GMT+0100,6148.5,6147.5,0,0.0013
10.06.2016 10:02:17.735 GMT+0100,6148.51,6147.51,0,0.0009
10.06.2016 10:02:18.053 GMT+0100,6148.51,6148.27,0,0.0003
10.06.2016 10:02:19.192 GMT+0100,6148.46,6148.253,0,0.0003
10.06.2016 10:02:20.223 GMT+0100,6148.46,6147.5,0,0.0001
10.06.2016 10:02:20.485 GMT+0100,6148.64,6147.64,0,0.0009
10.06.2016 10:02:20.925 GMT+0100,6148.71,6147.71,0,0.0009
10.06.2016 10:02:21.709 GMT+0100,6148.71,6148.403,0,0.0003
10.06.2016 10:02:21.760 GMT+0100,6148.68,6148.3,0,0.0003
10.06.2016 10:02:22.135 GMT+0100,6148.46,6148.253,0,0.0003
10.06.2016 10:02:22.186 GMT+0100,6148.46,6147.5,0,0.0001
10.06.2016 10:02:22.236 GMT+0100,6148.46,6147.46,0,0.0009
10.06.2016 10:02:22.582 GMT+0100,6148.53,6148.243,0,0.0003
10.06.2016 10:02:22.633 GMT+0100,6148.53,6148.277,0,0.0003
10.06.2016 10:02:23.233 GMT+0100,6148.6,6148.343,0,0.0003
10.06.2016 10:02:23.362 GMT+0100,6148.39,6148.197,0,0.0003
10.06.2016 10:02:23.565 GMT+0100,6148.52,6148.24,0,0.0003
10.06.2016 10:02:23.814 GMT+0100,6148.52,6148.273,0,0.0003
10.06.2016 10:02:23.934 GMT+0100,6148.6,6148.34,0,0.0003
10.06.2016 10:02:24.005 GMT+0100,6148.46,6147.5,0,0.0001
10.06.2016 10:02:24.135 GMT+0100,6148.46,6148.253,0,0.0003
10.06.2016 10:02:24.335 GMT+0100,6148.48,6148.26,0,0.0003
10.06.2016 10:02:24.709 GMT+0100,6148.5,6148.267,0,0.0003
10.06.2016 10:02:25.639 GMT+0100,6148.5,6147.5,0,0.0013
10.06.2016 10:02:25.690 GMT+0100,6148.48,6147.5,0,0.0001
10.06.2016 10:02:26.095 GMT+0100,6148.63,6147.63,0,0.0009
10.06.2016 10:02:26.666 GMT+0100,6148.67,6147.67,0,0.0009
10.06.2016 10:02:26.975 GMT+0100,6148.66,6147.66,0,0.0009
10.06.2016 10:02:28.076 GMT+0100,6148.65,6147.65,0,0.0009
10.06.2016 10:02:30.395 GMT+0100,6148.64,6147.64,0,0.0009
10.06.2016 10:02:31.536 GMT+0100,6148.65,6147.65,0,0.0009
10.06.2016 10:02:31.935 GMT+0100,6148.67,6147.67,0,0.0009
10.06.2016 10:02:32.705 GMT+0100,6148.65,6147.65,0,0.0009
10.06.2016 10:02:34.135 GMT+0100,6148.63,6147.63,0,0.0009
10.06.2016 10:02:35.565 GMT+0100,6148.66,6147.66,0,0.0009
10.06.2016 10:02:35.785 GMT+0100,6148.65,6147.65,0,0.0009
10.06.2016 10:02:36.274 GMT+0100,6148.67,6147.67,0,0.0009
10.06.2016 10:02:39.536 GMT+0100,6148.75,6147.75,0,0.0009
10.06.2016 10:02:39.645 GMT+0100,6148.64,6147.64,0,0.0009
10.06.2016 10:02:39.975 GMT+0100,6148.65,6147.65,0,0.0009
10.06.2016 10:02:40.444 GMT+0100,6148.64,6147.64,0,0.0009
10.06.2016 10:02:40.635 GMT+0100,6148.63,6147.63,0,0.0009
10.06.2016 10:02:42.686 GMT+0100,6148.65,6147.65,0,0.0009
10.06.2016 10:02:42.835 GMT+0100,6148.64,6147.64,0,0.0009
10.06.2016 10:02:43.715 GMT+0100,6148.63,6147.63,0,0.0009
10.06.2016 10:02:44.705 GMT+0100,6148.46,6147.5,0,0.0001
10.06.2016 10:02:45.035 GMT+0100,6148.44,6147.5,0,0.0001
10.06.2016 10:02:45.371 GMT+0100,6148.42,6147.5,0,0.0001
10.06.2016 10:02:45.915 GMT+0100,6148.47,6148.257,0,0.0003
10.06.2016 10:02:46.245 GMT+0100,6148.49,6148.263,0,0.0003
10.06.2016 10:02:47.675 GMT+0100,6148.47,6148.257,0,0.0003
10.06.2016 10:02:48.202 GMT+0100,6148.48,6148.26,0,0.0003
10.06.2016 10:02:49.215 GMT+0100,6148.42,6148.24,0,0.0003
10.06.2016 10:02:49.451 GMT+0100,6148.27,6147.5,0,0.0001
10.06.2016 10:02:49.802 GMT+0100,6148.22,6147.5,0,0.0001
10.06.2016 10:02:50.324 GMT+0100,6148.18,6147.5,0,0.0001
10.06.2016 10:02:50.544 GMT+0100,6148.19,6147.5,0,0.0001
10.06.2016 10:02:50.874 GMT+0100,6148.18,6147.5,0,0.0001
10.06.2016 10:02:52.194 GMT+0100,6148.17,6147.5,0,0.0001
10.06.2016 10:02:53.277 GMT+0100,6148.17,6148,0,0.0003
10.06.2016 10:02:53.405 GMT+0100,6147.88,6147.5,0,0.0001
10.06.2016 10:02:53.735 GMT+0100,6147.86,6147,0,0.0001
10.06.2016 10:02:53.845 GMT+0100,6147.87,6147,0,0.0001
10.06.2016 10:02:53.895 GMT+0100,6147.9,6147.723,0,0.0003
10.06.2016 10:02:54.395 GMT+0100,6147.79,6147,0,0.0001
10.06.2016 10:02:54.723 GMT+0100,6147.79,6147.5,0,0.0003
10.06.2016 10:02:54.945 GMT+0100,6147.47,6147,0,0.0001
10.06.2016 10:02:55.023 GMT+0100,6147.47,6146.5,0,0.0001
10.06.2016 10:02:55.166 GMT+0100,6147.46,6146.5,0,0.0001
10.06.2016 10:02:55.824 GMT+0100,6147.57,6146.57,0,0.0009
10.06.2016 10:02:56.705 GMT+0100,6147.64,6146.64,0,0.0009
10.06.2016 10:02:57.034 GMT+0100,6147.65,6146.65,0,0.0009
10.06.2016 10:02:57.255 GMT+0100,6147.64,6146.64,0,0.0009
10.06.2016 10:02:58.061 GMT+0100,6147.59,6146.59,0,0.0009
10.06.2016 10:02:58.305 GMT+0100,6147.6,6147.363,0,0.0003
10.06.2016 10:02:58.465 GMT+0100,6147.45,6146.5,0,0.0001
10.06.2016 10:02:58.795 GMT+0100,6147.44,6146.5,0,0.0001
10.06.2016 10:02:59.342 GMT+0100,6147.45,6146.5,0,0.0001
10.06.2016 10:02:59.393 GMT+0100,6147.46,6146.5,0,0.0001
10.06.2016 10:02:59.540 GMT+0100,6147.46,6146.46,0,0.0009
10.06.2016 10:03:00.142 GMT+0100,6147.48,6147.26,0,0.0003
10.06.2016 10:03:00.308 GMT+0100,6147.45,6146.5,0,0.0001
10.06.2016 10:03:00.359 GMT+0100,6147.46,6146.5,0,0.0001
10.06.2016 10:03:00.874 GMT+0100,6147.53,6146.53,0,0.0009
10.06.2016 10:03:01.114 GMT+0100,6147.5,6146.5,0,0.0013
10.06.2016 10:03:01.554 GMT+0100,6147.51,6146.51,0,0.0009
10.06.2016 10:03:02.164 GMT+0100,6147.62,6146.62,0,0.0009
10.06.2016 10:03:02.544 GMT+0100,6147.6,6146.6,0,0.0009
10.06.2016 10:03:02.712 GMT+0100,6147.6,6147.367,0,0.0003
10.06.2016 10:03:04.713 GMT+0100,6147.44,6146.5,0,0.0001
10.06.2016 10:03:04.789 GMT+0100,6147.42,6146.5,0,0.0001
10.06.2016 10:03:04.964 GMT+0100,6147.43,6146.5,0,0.0001
10.06.2016 10:03:07.190 GMT+0100,6147.42,6146.5,0,0.0001
10.06.2016 10:03:08.815 GMT+0100,6147.38,6146.5,0,0.0001
10.06.2016 10:03:09.194 GMT+0100,6147.4,6146.5,0,0.0001
10.06.2016 10:03:09.661 GMT+0100,6147.41,6146.5,0,0.0001
10.06.2016 10:03:09.804 GMT+0100,6147.59,6146.59,0,0.0009
10.06.2016 10:03:10.355 GMT+0100,6147.63,6146.63,0,0.0009
10.06.2016 10:03:10.812 GMT+0100,6147.66,6146.66,0,0.0009
10.06.2016 10:03:11.905 GMT+0100,6147.69,6146.69,0,0.0009
10.06.2016 10:03:12.386 GMT+0100,6147.73,6146.73,0,0.0009
10.06.2016 10:03:13.334 GMT+0100,6147.72,6146.72,0,0.0009
10.06.2016 10:03:13.737 GMT+0100,6147.71,6146.71,0,0.0009
10.06.2016 10:03:14.324 GMT+0100,6147.7,6146.7,0,0.0009
10.06.2016 10:03:14.764 GMT+0100,6147.72,6146.72,0,0.0009
10.06.2016 10:03:16.744 GMT+0100,6147.71,6146.71,0,0.0009
10.06.2016 10:03:16.980 GMT+0100,6147.66,6146.66,0,0.0009
10.06.2016 10:03:17.194 GMT+0100,6147.63,6146.63,0,0.0009
10.06.2016 10:03:18.815 GMT+0100,6147.63,6146.63,0,0.0009
10.06.2016 10:03:19.145 GMT+0100,6147.63,6147.5,0,0.0003
10.06.2016 10:03:19.517 GMT+0100,6147.43,6146.43,0,0.0009
10.06.2016 10:03:20.384 GMT+0100,6147.42,6146.42,0,0.0009
10.06.2016 10:03:21.253 GMT+0100,6147.43,6146.43,0,0.0009
10.06.2016 10:03:22.144 GMT+0100,6147.44,6146.44,0,0.0009
10.06.2016 10:03:22.717 GMT+0100,6147.45,6146.45,0,0.0009
10.06.2016 10:03:22.767 GMT+0100,6147.38,6146.4,0,0.0001
10.06.2016 10:03:23.574 GMT+0100,6147.39,6146.4,0,0.0001
10.06.2016 10:03:24.862 GMT+0100,6147.41,6146.41,0,0.0009
10.06.2016 10:03:26.236 GMT+0100,6147.38,6146.5,0,0.0001
10.06.2016 10:03:26.435 GMT+0100,6147.4,6146.5,0,0.0001
10.06.2016 10:03:26.654 GMT+0100,6147.59,6146.59,0,0.0009
10.06.2016 10:03:27.769 GMT+0100,6147.6,6147.363,0,0.0003
10.06.2016 10:03:28.062 GMT+0100,6147.47,6146.5,0,0.0001
10.06.2016 10:03:28.194 GMT+0100,6147.59,6146.59,0,0.0009
10.06.2016 10:03:30.073 GMT+0100,6147.6,6147.363,0,0.0003
10.06.2016 10:03:38.088 GMT+0100,6147.53,6147,0,0.0003
10.06.2016 10:03:38.138 GMT+0100,6147.44,6147,0,0.0003
10.06.2016 10:03:38.748 GMT+0100,6147.44,6146.98,0,0.0003
10.06.2016 10:03:38.799 GMT+0100,6146.98,6146.76,0,0.0003
10.06.2016 10:03:38.874 GMT+0100,6146.96,6146.753,0,0.0003
10.06.2016 10:03:39.204 GMT+0100,6146.98,6146.76,0,0.0003
10.06.2016 10:03:39.426 GMT+0100,6146.98,6146.1,0,0.0001
10.06.2016 10:03:39.534 GMT+0100,6147.06,6146.1,0,0.0001
10.06.2016 10:03:39.864 GMT+0100,6147.05,6146.1,0,0.0001
10.06.2016 10:03:40.093 GMT+0100,6147.08,6146.1,0,0.0001
10.06.2016 10:03:40.143 GMT+0100,6147.08,6146.08,0,0.0009
10.06.2016 10:03:40.589 GMT+0100,6147.1,6146.86,0,0.0003
10.06.2016 10:03:41.691 GMT+0100,6147.06,6146.06,0,0.0009
10.06.2016 10:03:41.741 GMT+0100,6147.2,6146.2,0,0.0009
10.06.2016 10:03:42.288 GMT+0100,6147.27,6146.27,0,0.0009
10.06.2016 10:03:42.339 GMT+0100,6147.26,6146.26,0,0.0009
10.06.2016 10:03:43.494 GMT+0100,6147.39,6146.39,0,0.0009
10.06.2016 10:03:43.928 GMT+0100,6147.49,6146.49,0,0.0009
10.06.2016 10:03:44.044 GMT+0100,6147.46,6146.46,0,0.0009
10.06.2016 10:03:44.594 GMT+0100,6147.4,6146.4,0,0.0009
10.06.2016 10:03:45.295 GMT+0100,6147.4,6146.4,0,0.0009
10.06.2016 10:03:45.374 GMT+0100,6147.41,6146.41,0,0.0009
10.06.2016 10:03:45.814 GMT+0100,6147.43,6146.43,0,0.0009
10.06.2016 10:03:46.144 GMT+0100,6147.42,6146.42,0,0.0009
10.06.2016 10:03:46.298 GMT+0100,6147.42,6147.173,0,0.0003
10.06.2016 10:03:47.600 GMT+0100,6147.6,6147.5,0,0.0003
10.06.2016 10:03:47.700 GMT+0100,6147.5,6147.2,0,0.0003
10.06.2016 10:03:48.201 GMT+0100,6147.53,6146.53,0,0.0009
10.06.2016 10:03:48.599 GMT+0100,6147.67,6146.67,0,0.0009
